image,category,label
ISIC_0026435,NV,3
ISIC_0027662,NV,3
ISIC_0030853,NV,3
ISIC_0032582,NV,3
ISIC_0028396,NV,3
ISIC_0026757,NV,3
ISIC_0028799,NV,3
ISIC_0033145,NV,3
ISIC_0028706,NV,3
ISIC_0029145,NV,3
ISIC_0025558,NV,3
ISIC_0030343,NV,3
ISIC_0029411,NV,3
ISIC_0028829,NV,3
ISIC_0026377,NV,3
ISIC_0024685,NV,3
ISIC_0033111,NV,3
ISIC_0031606,NV,3
ISIC_0026551,NV,3
ISIC_0031850,NV,3
ISIC_0024596,NV,3
ISIC_0032050,NV,3
ISIC_0025756,NV,3
ISIC_0027684,NV,3
ISIC_0030030,NV,3
ISIC_0030906,NV,3
ISIC_0025263,NV,3
ISIC_0029091,NV,3
ISIC_0028271,NV,3
ISIC_0034033,NV,3
ISIC_0026325,NV,3
ISIC_0024801,NV,3
ISIC_0033650,NV,3
ISIC_0030613,NV,3
ISIC_0026792,NV,3
ISIC_0030879,NV,3
ISIC_0034081,NV,3
ISIC_0024561,NV,3
ISIC_0028596,NV,3
ISIC_0031452,NV,3
ISIC_0027486,NV,3
ISIC_0026573,NV,3
ISIC_0027844,NV,3
ISIC_0028506,NV,3
ISIC_0028025,NV,3
ISIC_0026636,NV,3
ISIC_0027086,NV,3
ISIC_0031365,NV,3
ISIC_0032217,NV,3
ISIC_0027324,NV,3
ISIC_0026357,NV,3
ISIC_0032546,NV,3
ISIC_0025146,NV,3
ISIC_0027181,NV,3
ISIC_0025723,NV,3
ISIC_0032901,NV,3
ISIC_0029096,NV,3
ISIC_0029835,NV,3
ISIC_0031683,NV,3
ISIC_0025582,NV,3
ISIC_0029399,NV,3
ISIC_0032273,NV,3
ISIC_0027345,NV,3
ISIC_0033346,NV,3
ISIC_0031094,NV,3
ISIC_0026560,NV,3
ISIC_0029098,NV,3
ISIC_0026028,NV,3
ISIC_0024941,NV,3
ISIC_0028040,NV,3
ISIC_0024826,NV,3
ISIC_0032402,NV,3
ISIC_0029296,NV,3
ISIC_0024964,NV,3
ISIC_0025426,NV,3
ISIC_0028791,NV,3
ISIC_0030869,NV,3
ISIC_0029572,NV,3
ISIC_0029542,NV,3
ISIC_0031816,NV,3
ISIC_0027834,NV,3
ISIC_0025884,NV,3
ISIC_0032275,NV,3
ISIC_0030051,NV,3
ISIC_0026980,NV,3
ISIC_0024846,NV,3
ISIC_0030460,NV,3
ISIC_0026246,NV,3
ISIC_0028566,NV,3
ISIC_0026065,NV,3
ISIC_0029950,NV,3
ISIC_0026800,NV,3
ISIC_0026934,NV,3
ISIC_0033045,NV,3
ISIC_0032587,NV,3
ISIC_0026791,NV,3
ISIC_0029844,NV,3
ISIC_0026052,NV,3
ISIC_0029103,NV,3
ISIC_0027939,NV,3
ISIC_0024641,NV,3
ISIC_0033072,NV,3
ISIC_0031183,NV,3
ISIC_0031845,NV,3
ISIC_0026948,NV,3
ISIC_0024769,NV,3
ISIC_0024350,NV,3
ISIC_0025336,NV,3
ISIC_0024659,NV,3
ISIC_0032820,NV,3
ISIC_0030247,NV,3
ISIC_0026348,NV,3
ISIC_0024601,NV,3
ISIC_0030911,NV,3
ISIC_0025318,NV,3
ISIC_0028715,NV,3
ISIC_0034182,NV,3
ISIC_0031878,NV,3
ISIC_0032793,NV,3
ISIC_0031374,NV,3
ISIC_0034245,NV,3
ISIC_0027607,NV,3
ISIC_0034279,NV,3
ISIC_0028426,NV,3
ISIC_0028072,NV,3
ISIC_0030479,NV,3
ISIC_0030568,NV,3
ISIC_0029273,NV,3
ISIC_0025001,NV,3
ISIC_0031210,NV,3
ISIC_0025785,NV,3
ISIC_0025754,NV,3
ISIC_0027197,NV,3
ISIC_0029618,NV,3
ISIC_0034251,NV,3
ISIC_0024639,NV,3
ISIC_0031445,NV,3
ISIC_0031540,NV,3
ISIC_0026889,NV,3
ISIC_0029226,NV,3
ISIC_0026667,NV,3
ISIC_0029310,NV,3
ISIC_0033007,NV,3
ISIC_0028373,NV,3
ISIC_0032512,NV,3
ISIC_0024983,NV,3
ISIC_0024444,NV,3
ISIC_0025120,NV,3
ISIC_0033577,NV,3
ISIC_0033797,NV,3
ISIC_0031669,NV,3
ISIC_0034146,NV,3
ISIC_0032068,NV,3
ISIC_0030920,NV,3
ISIC_0025334,NV,3
ISIC_0030637,NV,3
ISIC_0024521,NV,3
ISIC_0033247,NV,3
ISIC_0030168,NV,3
ISIC_0028454,NV,3
ISIC_0028276,NV,3
ISIC_0027161,NV,3
ISIC_0027538,NV,3
ISIC_0030198,NV,3
ISIC_0025516,NV,3
ISIC_0030012,NV,3
ISIC_0032720,NV,3
ISIC_0024603,NV,3
ISIC_0026170,NV,3
ISIC_0031994,NV,3
ISIC_0033683,NV,3
ISIC_0025945,NV,3
ISIC_0031102,NV,3
ISIC_0033948,NV,3
ISIC_0026210,NV,3
ISIC_0025481,NV,3
ISIC_0024621,NV,3
ISIC_0032064,NV,3
ISIC_0028675,NV,3
ISIC_0032151,NV,3
ISIC_0025367,NV,3
ISIC_0032292,NV,3
ISIC_0030489,NV,3
ISIC_0030671,NV,3
ISIC_0024980,NV,3
ISIC_0030135,NV,3
ISIC_0024765,NV,3
ISIC_0024649,NV,3
ISIC_0031216,NV,3
ISIC_0028953,NV,3
ISIC_0030079,NV,3
ISIC_0027500,NV,3
ISIC_0024953,NV,3
ISIC_0025422,NV,3
ISIC_0028031,NV,3
ISIC_0028870,NV,3
ISIC_0031881,NV,3
ISIC_0027106,NV,3
ISIC_0028853,NV,3
ISIC_0027756,NV,3
ISIC_0031469,NV,3
ISIC_0028377,NV,3
ISIC_0026175,NV,3
ISIC_0031402,NV,3
ISIC_0031361,NV,3
ISIC_0024483,NV,3
ISIC_0027214,NV,3
ISIC_0033768,NV,3
ISIC_0029865,NV,3
ISIC_0030432,NV,3
ISIC_0030937,NV,3
ISIC_0029432,NV,3
ISIC_0028997,NV,3
ISIC_0024784,NV,3
ISIC_0028804,NV,3
ISIC_0027265,NV,3
ISIC_0033769,NV,3
ISIC_0029118,NV,3
ISIC_0026497,NV,3
ISIC_0028171,NV,3
ISIC_0030101,NV,3
ISIC_0028712,NV,3
ISIC_0027840,NV,3
ISIC_0025062,NV,3
ISIC_0026058,NV,3
ISIC_0027732,NV,3
ISIC_0027687,NV,3
ISIC_0030781,NV,3
ISIC_0032855,NV,3
ISIC_0028938,NV,3
ISIC_0032210,NV,3
ISIC_0027111,NV,3
ISIC_0024460,NV,3
ISIC_0025944,NV,3
ISIC_0028358,NV,3
ISIC_0027361,NV,3
ISIC_0031879,NV,3
ISIC_0030894,NV,3
ISIC_0028021,NV,3
ISIC_0025279,NV,3
ISIC_0032871,NV,3
ISIC_0031331,NV,3
ISIC_0028162,NV,3
ISIC_0031300,NV,3
ISIC_0025833,NV,3
ISIC_0026318,NV,3
ISIC_0028261,NV,3
ISIC_0027267,NV,3
ISIC_0029663,NV,3
ISIC_0030100,NV,3
ISIC_0034108,NV,3
ISIC_0025569,NV,3
ISIC_0026767,NV,3
ISIC_0025160,NV,3
ISIC_0032994,NV,3
ISIC_0030215,NV,3
ISIC_0031695,NV,3
ISIC_0030572,NV,3
ISIC_0027842,NV,3
ISIC_0026283,NV,3
ISIC_0025310,NV,3
ISIC_0028154,NV,3
ISIC_0029511,NV,3
ISIC_0032015,NV,3
ISIC_0025458,NV,3
ISIC_0033116,NV,3
ISIC_0027220,NV,3
ISIC_0030309,NV,3
ISIC_0026641,NV,3
ISIC_0025595,NV,3
ISIC_0034166,NV,3
ISIC_0025917,NV,3
ISIC_0026459,NV,3
ISIC_0030330,NV,3
ISIC_0030073,NV,3
ISIC_0024614,NV,3
ISIC_0029737,NV,3
ISIC_0025044,NV,3
ISIC_0024735,NV,3
ISIC_0029677,NV,3
ISIC_0031232,NV,3
ISIC_0025253,NV,3
ISIC_0029285,NV,3
ISIC_0026173,NV,3
ISIC_0026933,NV,3
ISIC_0031846,NV,3
ISIC_0028734,NV,3
ISIC_0030292,NV,3
ISIC_0030874,NV,3
ISIC_0025282,NV,3
ISIC_0024759,NV,3
ISIC_0028263,NV,3
ISIC_0033339,NV,3
ISIC_0031644,NV,3
ISIC_0025624,NV,3
ISIC_0029042,NV,3
ISIC_0034079,NV,3
ISIC_0024387,NV,3
ISIC_0028183,NV,3
ISIC_0032470,NV,3
ISIC_0029681,NV,3
ISIC_0024744,NV,3
ISIC_0033425,NV,3
ISIC_0027906,NV,3
ISIC_0025377,NV,3
ISIC_0032341,NV,3
ISIC_0028000,NV,3
ISIC_0026509,NV,3
ISIC_0034130,NV,3
ISIC_0028042,NV,3
ISIC_0024508,NV,3
ISIC_0029761,NV,3
ISIC_0026231,NV,3
ISIC_0031634,NV,3
ISIC_0028689,NV,3
ISIC_0031278,NV,3
ISIC_0029516,NV,3
ISIC_0031662,NV,3
ISIC_0024908,NV,3
ISIC_0032490,NV,3
ISIC_0033308,NV,3
ISIC_0034244,NV,3
ISIC_0028038,NV,3
ISIC_0032096,NV,3
ISIC_0027600,NV,3
ISIC_0027725,NV,3
ISIC_0029379,NV,3
ISIC_0033719,NV,3
ISIC_0031541,NV,3
ISIC_0027293,NV,3
ISIC_0031207,NV,3
ISIC_0028191,NV,3
ISIC_0033759,NV,3
ISIC_0032388,NV,3
ISIC_0025848,NV,3
ISIC_0032818,NV,3
ISIC_0026396,NV,3
ISIC_0031588,NV,3
ISIC_0034082,NV,3
ISIC_0031435,NV,3
ISIC_0026320,NV,3
ISIC_0031373,NV,3
ISIC_0032491,NV,3
ISIC_0032758,NV,3
ISIC_0025935,NV,3
ISIC_0026043,NV,3
ISIC_0030468,NV,3
ISIC_0025149,NV,3
ISIC_0030108,NV,3
ISIC_0024533,NV,3
ISIC_0030167,NV,3
ISIC_0025170,NV,3
ISIC_0026381,NV,3
ISIC_0032066,NV,3
ISIC_0033963,NV,3
ISIC_0024751,NV,3
ISIC_0026752,NV,3
ISIC_0030078,NV,3
ISIC_0032798,NV,3
ISIC_0032523,NV,3
ISIC_0031990,NV,3
ISIC_0030091,NV,3
ISIC_0025462,NV,3
ISIC_0031864,NV,3
ISIC_0024378,NV,3
ISIC_0032825,NV,3
ISIC_0024780,NV,3
ISIC_0029140,NV,3
ISIC_0031997,NV,3
ISIC_0027429,NV,3
ISIC_0030797,NV,3
ISIC_0028889,NV,3
ISIC_0031031,NV,3
ISIC_0028590,NV,3
ISIC_0027637,NV,3
ISIC_0031894,NV,3
ISIC_0029182,NV,3
ISIC_0029911,NV,3
ISIC_0026673,NV,3
ISIC_0028946,NV,3
ISIC_0034097,NV,3
ISIC_0030384,NV,3
ISIC_0028613,NV,3
ISIC_0024347,NV,3
ISIC_0030701,NV,3
ISIC_0033144,NV,3
ISIC_0033800,NV,3
ISIC_0034044,NV,3
ISIC_0025054,NV,3
ISIC_0029208,NV,3
ISIC_0033966,NV,3
ISIC_0030381,NV,3
ISIC_0033876,NV,3
ISIC_0031160,NV,3
ISIC_0026937,NV,3
ISIC_0024907,NV,3
ISIC_0034178,NV,3
ISIC_0028526,NV,3
ISIC_0034156,NV,3
ISIC_0026753,NV,3
ISIC_0032171,NV,3
ISIC_0029787,NV,3
ISIC_0031660,NV,3
ISIC_0026879,NV,3
ISIC_0032911,NV,3
ISIC_0030001,NV,3
ISIC_0027792,NV,3
ISIC_0025727,NV,3
ISIC_0028453,NV,3
ISIC_0031244,NV,3
ISIC_0032996,NV,3
ISIC_0031382,NV,3
ISIC_0033976,NV,3
ISIC_0027226,NV,3
ISIC_0026554,NV,3
ISIC_0031503,NV,3
ISIC_0032914,NV,3
ISIC_0029377,NV,3
ISIC_0028416,NV,3
ISIC_0032285,NV,3
ISIC_0030990,NV,3
ISIC_0028891,NV,3
ISIC_0034220,NV,3
ISIC_0030505,NV,3
ISIC_0027728,NV,3
ISIC_0026649,NV,3
ISIC_0031747,NV,3
ISIC_0028047,NV,3
ISIC_0032391,NV,3
ISIC_0032779,NV,3
ISIC_0033283,NV,3
ISIC_0024989,NV,3
ISIC_0024355,NV,3
ISIC_0026686,NV,3
ISIC_0031359,NV,3
ISIC_0028801,NV,3
ISIC_0032648,NV,3
ISIC_0031174,NV,3
ISIC_0028208,NV,3
ISIC_0028591,NV,3
ISIC_0031694,NV,3
ISIC_0031995,NV,3
ISIC_0033303,NV,3
ISIC_0025463,NV,3
ISIC_0025995,NV,3
ISIC_0030847,NV,3
ISIC_0034264,NV,3
ISIC_0026935,NV,3
ISIC_0032939,NV,3
ISIC_0028741,NV,3
ISIC_0034314,NV,3
ISIC_0027498,NV,3
ISIC_0031192,NV,3
ISIC_0025327,NV,3
ISIC_0033315,NV,3
ISIC_0031205,NV,3
ISIC_0024667,NV,3
ISIC_0034038,NV,3
ISIC_0026540,NV,3
ISIC_0025730,NV,3
ISIC_0030084,NV,3
ISIC_0025191,NV,3
ISIC_0030787,NV,3
ISIC_0028812,NV,3
ISIC_0031868,NV,3
ISIC_0030679,NV,3
ISIC_0024631,NV,3
ISIC_0025991,NV,3
ISIC_0033951,NV,3
ISIC_0026470,NV,3
ISIC_0026451,NV,3
ISIC_0029972,NV,3
ISIC_0025220,NV,3
ISIC_0031269,NV,3
ISIC_0025866,NV,3
ISIC_0027346,NV,3
ISIC_0033667,NV,3
ISIC_0025172,NV,3
ISIC_0028054,NV,3
ISIC_0032435,NV,3
ISIC_0032747,NV,3
ISIC_0027228,NV,3
ISIC_0027127,NV,3
ISIC_0027618,NV,3
ISIC_0030815,NV,3
ISIC_0026825,NV,3
ISIC_0026355,NV,3
ISIC_0031645,NV,3
ISIC_0026885,NV,3
ISIC_0026602,NV,3
ISIC_0026708,NV,3
ISIC_0025404,NV,3
ISIC_0026583,NV,3
ISIC_0024535,NV,3
ISIC_0027520,NV,3
ISIC_0027252,NV,3
ISIC_0030058,NV,3
ISIC_0025757,NV,3
ISIC_0026372,NV,3
ISIC_0033997,NV,3
ISIC_0028101,NV,3
ISIC_0027686,NV,3
ISIC_0027543,NV,3
ISIC_0030651,NV,3
ISIC_0025821,NV,3
ISIC_0026998,NV,3
ISIC_0025174,NV,3
ISIC_0029190,NV,3
ISIC_0026707,NV,3
ISIC_0027845,NV,3
ISIC_0031982,NV,3
ISIC_0027091,NV,3
ISIC_0024393,NV,3
ISIC_0031734,NV,3
ISIC_0026026,NV,3
ISIC_0033971,NV,3
ISIC_0031832,NV,3
ISIC_0030819,NV,3
ISIC_0026067,NV,3
ISIC_0025580,NV,3
ISIC_0025493,NV,3
ISIC_0026341,NV,3
ISIC_0033493,NV,3
ISIC_0026591,NV,3
ISIC_0029605,NV,3
ISIC_0025357,NV,3
ISIC_0033727,NV,3
ISIC_0026570,NV,3
ISIC_0034249,NV,3
ISIC_0026376,NV,3
ISIC_0033955,NV,3
ISIC_0025168,NV,3
ISIC_0033561,NV,3
ISIC_0024816,NV,3
ISIC_0032900,NV,3
ISIC_0032267,NV,3
ISIC_0027986,NV,3
ISIC_0025231,NV,3
ISIC_0030066,NV,3
ISIC_0032440,NV,3
ISIC_0034308,NV,3
ISIC_0029186,NV,3
ISIC_0033383,NV,3
ISIC_0032337,NV,3
ISIC_0032263,NV,3
ISIC_0026773,NV,3
ISIC_0028435,NV,3
ISIC_0025836,NV,3
ISIC_0031179,NV,3
ISIC_0027586,NV,3
ISIC_0026718,NV,3
ISIC_0027518,NV,3
ISIC_0025243,NV,3
ISIC_0029142,NV,3
ISIC_0033564,NV,3
ISIC_0029996,NV,3
ISIC_0033516,NV,3
ISIC_0033211,NV,3
ISIC_0031267,NV,3
ISIC_0026401,NV,3
ISIC_0033259,NV,3
ISIC_0028150,NV,3
ISIC_0024677,NV,3
ISIC_0025541,NV,3
ISIC_0028866,NV,3
ISIC_0033585,NV,3
ISIC_0031467,NV,3
ISIC_0025114,NV,3
ISIC_0024438,NV,3
ISIC_0031220,NV,3
ISIC_0026003,NV,3
ISIC_0025844,NV,3
ISIC_0031887,NV,3
ISIC_0027654,NV,3
ISIC_0033138,NV,3
ISIC_0034293,NV,3
ISIC_0026648,NV,3
ISIC_0027485,NV,3
ISIC_0028116,NV,3
ISIC_0025769,NV,3
ISIC_0031805,NV,3
ISIC_0030859,NV,3
ISIC_0028813,NV,3
ISIC_0027396,NV,3
ISIC_0028203,NV,3
ISIC_0030037,NV,3
ISIC_0026340,NV,3
ISIC_0030670,NV,3
ISIC_0028745,NV,3
ISIC_0030149,NV,3
ISIC_0024658,NV,3
ISIC_0030392,NV,3
ISIC_0031072,NV,3
ISIC_0030359,NV,3
ISIC_0024343,NV,3
ISIC_0025926,NV,3
ISIC_0029667,NV,3
ISIC_0033723,NV,3
ISIC_0027740,NV,3
ISIC_0025864,NV,3
ISIC_0028869,NV,3
ISIC_0031862,NV,3
ISIC_0030619,NV,3
ISIC_0025652,NV,3
ISIC_0026488,NV,3
ISIC_0026181,NV,3
ISIC_0032352,NV,3
ISIC_0026147,NV,3
ISIC_0030851,NV,3
ISIC_0030984,NV,3
ISIC_0027003,NV,3
ISIC_0032088,NV,3
ISIC_0029807,NV,3
ISIC_0030643,NV,3
ISIC_0025116,NV,3
ISIC_0025193,NV,3
ISIC_0030634,NV,3
ISIC_0025061,NV,3
ISIC_0032091,NV,3
ISIC_0031355,NV,3
ISIC_0032581,NV,3
ISIC_0026917,NV,3
ISIC_0033434,NV,3
ISIC_0028364,NV,3
ISIC_0030219,NV,3
ISIC_0024362,NV,3
ISIC_0030136,NV,3
ISIC_0027028,NV,3
ISIC_0025206,NV,3
ISIC_0030922,NV,3
ISIC_0029156,NV,3
ISIC_0028093,NV,3
ISIC_0030399,NV,3
ISIC_0029717,NV,3
ISIC_0027539,NV,3
ISIC_0033133,NV,3
ISIC_0024474,NV,3
ISIC_0026119,NV,3
ISIC_0024968,NV,3
ISIC_0029953,NV,3
ISIC_0032105,NV,3
ISIC_0029983,NV,3
ISIC_0026078,NV,3
ISIC_0032243,NV,3
ISIC_0028259,NV,3
ISIC_0025492,NV,3
ISIC_0029493,NV,3
ISIC_0025598,NV,3
ISIC_0030710,NV,3
ISIC_0031800,NV,3
ISIC_0029702,NV,3
ISIC_0027259,NV,3
ISIC_0029327,NV,3
ISIC_0029569,NV,3
ISIC_0027040,NV,3
ISIC_0030739,NV,3
ISIC_0030647,NV,3
ISIC_0028341,NV,3
ISIC_0031306,NV,3
ISIC_0030441,NV,3
ISIC_0029221,NV,3
ISIC_0029168,NV,3
ISIC_0032813,NV,3
ISIC_0029997,NV,3
ISIC_0026353,NV,3
ISIC_0031652,NV,3
ISIC_0031625,NV,3
ISIC_0026739,NV,3
ISIC_0027001,NV,3
ISIC_0030839,NV,3
ISIC_0034210,NV,3
ISIC_0033021,NV,3
ISIC_0028239,NV,3
ISIC_0027325,NV,3
ISIC_0032250,NV,3
ISIC_0032047,NV,3
ISIC_0029910,NV,3
ISIC_0032423,NV,3
ISIC_0029622,NV,3
ISIC_0030182,NV,3
ISIC_0030624,NV,3
ISIC_0028851,NV,3
ISIC_0028896,NV,3
ISIC_0028175,NV,3
ISIC_0031441,NV,3
ISIC_0030480,NV,3
ISIC_0034016,NV,3
ISIC_0028883,NV,3
ISIC_0031053,NV,3
ISIC_0030971,NV,3
ISIC_0030887,NV,3
ISIC_0032094,NV,3
ISIC_0026344,NV,3
ISIC_0033014,NV,3
ISIC_0029498,NV,3
ISIC_0027099,NV,3
ISIC_0031968,NV,3
ISIC_0024456,NV,3
ISIC_0033251,NV,3
ISIC_0030457,NV,3
ISIC_0026182,NV,3
ISIC_0029964,NV,3
ISIC_0033837,NV,3
ISIC_0030492,NV,3
ISIC_0025395,NV,3
ISIC_0025480,NV,3
ISIC_0024352,NV,3
ISIC_0030347,NV,3
ISIC_0032421,NV,3
ISIC_0028917,NV,3
ISIC_0027296,NV,3
ISIC_0026251,NV,3
ISIC_0026020,NV,3
ISIC_0029988,NV,3
ISIC_0028492,NV,3
ISIC_0026498,NV,3
ISIC_0031106,NV,3
ISIC_0030164,NV,3
ISIC_0026569,NV,3
ISIC_0024397,NV,3
ISIC_0033046,NV,3
ISIC_0030841,NV,3
ISIC_0028647,NV,3
ISIC_0024451,NV,3
ISIC_0033889,NV,3
ISIC_0032018,NV,3
ISIC_0028794,NV,3
ISIC_0031296,NV,3
ISIC_0024479,NV,3
ISIC_0030412,NV,3
ISIC_0029890,NV,3
ISIC_0030038,NV,3
ISIC_0028403,NV,3
ISIC_0034096,NV,3
ISIC_0028138,NV,3
ISIC_0031889,NV,3
ISIC_0027338,NV,3
ISIC_0028366,NV,3
ISIC_0028864,NV,3
ISIC_0031858,NV,3
ISIC_0027810,NV,3
ISIC_0030840,NV,3
ISIC_0025930,NV,3
ISIC_0031608,NV,3
ISIC_0025421,NV,3
ISIC_0027466,NV,3
ISIC_0030336,NV,3
ISIC_0028626,NV,3
ISIC_0032858,NV,3
ISIC_0033763,NV,3
ISIC_0033864,NV,3
ISIC_0027901,NV,3
ISIC_0027323,NV,3
ISIC_0025877,NV,3
ISIC_0033430,NV,3
ISIC_0031136,NV,3
ISIC_0025890,NV,3
ISIC_0030257,NV,3
ISIC_0027592,NV,3
ISIC_0032505,NV,3
ISIC_0024684,NV,3
ISIC_0028867,NV,3
ISIC_0025074,NV,3
ISIC_0030518,NV,3
ISIC_0025587,NV,3
ISIC_0031314,NV,3
ISIC_0028784,NV,3
ISIC_0028061,NV,3
ISIC_0027927,NV,3
ISIC_0026495,NV,3
ISIC_0028184,NV,3
ISIC_0029654,NV,3
ISIC_0028289,NV,3
ISIC_0031018,NV,3
ISIC_0031755,NV,3
ISIC_0032541,NV,3
ISIC_0029224,NV,3
ISIC_0031144,NV,3
ISIC_0028111,NV,3
ISIC_0028110,NV,3
ISIC_0034053,NV,3
ISIC_0026658,NV,3
ISIC_0024789,NV,3
ISIC_0027746,NV,3
ISIC_0031451,NV,3
ISIC_0033684,NV,3
ISIC_0033188,NV,3
ISIC_0030866,NV,3
ISIC_0031515,NV,3
ISIC_0033036,NV,3
ISIC_0030618,NV,3
ISIC_0031319,NV,3
ISIC_0027307,NV,3
ISIC_0024594,NV,3
ISIC_0032213,NV,3
ISIC_0027807,NV,3
ISIC_0032990,NV,3
ISIC_0032945,NV,3
ISIC_0025298,NV,3
ISIC_0028214,NV,3
ISIC_0024520,NV,3
ISIC_0031792,NV,3
ISIC_0028909,NV,3
ISIC_0025946,NV,3
ISIC_0025445,NV,3
ISIC_0033277,NV,3
ISIC_0024716,NV,3
ISIC_0032518,NV,3
ISIC_0032338,NV,3
ISIC_0026830,NV,3
ISIC_0029834,NV,3
ISIC_0030389,NV,3
ISIC_0031074,NV,3
ISIC_0024344,NV,3
ISIC_0026332,NV,3
ISIC_0024906,NV,3
ISIC_0027879,NV,3
ISIC_0026184,NV,3
ISIC_0033718,NV,3
ISIC_0026238,NV,3
ISIC_0028606,NV,3
ISIC_0033823,NV,3
ISIC_0029154,NV,3
ISIC_0025424,NV,3
ISIC_0029732,NV,3
ISIC_0026063,NV,3
ISIC_0026055,NV,3
ISIC_0029948,NV,3
ISIC_0029956,NV,3
ISIC_0031689,NV,3
ISIC_0027578,NV,3
ISIC_0025613,NV,3
ISIC_0026691,NV,3
ISIC_0032809,NV,3
ISIC_0024680,NV,3
ISIC_0026061,NV,3
ISIC_0026533,NV,3
ISIC_0025759,NV,3
ISIC_0032229,NV,3
ISIC_0029451,NV,3
ISIC_0030537,NV,3
ISIC_0029691,NV,3
ISIC_0033639,NV,3
ISIC_0033077,NV,3
ISIC_0032931,NV,3
ISIC_0029584,NV,3
ISIC_0032342,NV,3
ISIC_0029267,NV,3
ISIC_0025922,NV,3
ISIC_0027889,NV,3
ISIC_0025079,NV,3
ISIC_0025009,NV,3
ISIC_0031572,NV,3
ISIC_0030694,NV,3
ISIC_0028355,NV,3
ISIC_0029350,NV,3
ISIC_0030960,NV,3
ISIC_0033026,NV,3
ISIC_0027718,NV,3
ISIC_0026520,NV,3
ISIC_0033766,NV,3
ISIC_0027314,NV,3
ISIC_0028855,NV,3
ISIC_0030852,NV,3
ISIC_0027565,NV,3
ISIC_0029245,NV,3
ISIC_0030678,NV,3
ISIC_0032957,NV,3
ISIC_0028013,NV,3
ISIC_0025547,NV,3
ISIC_0033614,NV,3
ISIC_0028672,NV,3
ISIC_0030790,NV,3
ISIC_0031332,NV,3
ISIC_0027699,NV,3
ISIC_0027491,NV,3
ISIC_0026585,NV,3
ISIC_0031097,NV,3
ISIC_0024991,NV,3
ISIC_0025111,NV,3
ISIC_0026375,NV,3
ISIC_0024507,NV,3
ISIC_0033998,NV,3
ISIC_0028478,NV,3
ISIC_0026822,NV,3
ISIC_0027366,NV,3
ISIC_0028485,NV,3
ISIC_0031262,NV,3
ISIC_0025246,NV,3
ISIC_0031112,NV,3
ISIC_0032137,NV,3
ISIC_0034237,NV,3
ISIC_0030092,NV,3
ISIC_0024844,NV,3
ISIC_0029825,NV,3
ISIC_0025041,NV,3
ISIC_0026098,NV,3
ISIC_0034029,NV,3
ISIC_0025343,NV,3
ISIC_0028332,NV,3
ISIC_0025797,NV,3
ISIC_0027984,NV,3
ISIC_0026926,NV,3
ISIC_0030072,NV,3
ISIC_0024974,NV,3
ISIC_0028440,NV,3
ISIC_0025643,NV,3
ISIC_0032474,NV,3
ISIC_0029896,NV,3
ISIC_0031820,NV,3
ISIC_0030864,NV,3
ISIC_0030170,NV,3
ISIC_0028971,NV,3
ISIC_0031717,NV,3
ISIC_0028099,NV,3
ISIC_0026228,NV,3
ISIC_0029918,NV,3
ISIC_0025499,NV,3
ISIC_0029155,NV,3
ISIC_0030820,NV,3
ISIC_0031096,NV,3
ISIC_0025496,NV,3
ISIC_0026985,NV,3
ISIC_0029577,NV,3
ISIC_0034124,NV,3
ISIC_0032278,NV,3
ISIC_0025278,NV,3
ISIC_0027460,NV,3
ISIC_0025870,NV,3
ISIC_0024440,NV,3
ISIC_0028962,NV,3
ISIC_0028432,NV,3
ISIC_0031338,NV,3
ISIC_0024692,NV,3
ISIC_0034073,NV,3
ISIC_0029797,NV,3
ISIC_0031833,NV,3
ISIC_0026143,NV,3
ISIC_0029015,NV,3
ISIC_0026906,NV,3
ISIC_0033373,NV,3
ISIC_0031092,NV,3
ISIC_0025688,NV,3
ISIC_0024811,NV,3
ISIC_0024695,NV,3
ISIC_0027469,NV,3
ISIC_0028230,NV,3
ISIC_0026221,NV,3
ISIC_0027136,NV,3
ISIC_0029250,NV,3
ISIC_0031730,NV,3
ISIC_0032340,NV,3
ISIC_0030421,NV,3
ISIC_0031992,NV,3
ISIC_0032496,NV,3
ISIC_0028422,NV,3
ISIC_0033961,NV,3
ISIC_0032951,NV,3
ISIC_0032121,NV,3
ISIC_0034260,NV,3
ISIC_0025415,NV,3
ISIC_0029382,NV,3
ISIC_0025556,NV,3
ISIC_0029631,NV,3
ISIC_0031206,NV,3
ISIC_0031348,NV,3
ISIC_0031281,NV,3
ISIC_0027554,NV,3
ISIC_0033846,NV,3
ISIC_0029940,NV,3
ISIC_0025749,NV,3
ISIC_0028518,NV,3
ISIC_0028852,NV,3
ISIC_0032295,NV,3
ISIC_0024757,NV,3
ISIC_0028998,NV,3
ISIC_0029164,NV,3
ISIC_0034232,NV,3
ISIC_0032846,NV,3
ISIC_0024766,NV,3
ISIC_0028668,NV,3
ISIC_0025416,NV,3
ISIC_0033348,NV,3
ISIC_0028850,NV,3
ISIC_0029504,NV,3
ISIC_0025186,NV,3
ISIC_0033071,NV,3
ISIC_0031708,NV,3
ISIC_0025225,NV,3
ISIC_0026455,NV,3
ISIC_0032910,NV,3
ISIC_0028604,NV,3
ISIC_0026882,NV,3
ISIC_0030645,NV,3
ISIC_0025010,NV,3
ISIC_0024869,NV,3
ISIC_0024937,NV,3
ISIC_0028244,NV,3
ISIC_0030439,NV,3
