image,category,label
ISIC_0016069_downsampled,NV,5
ISIC_0061996,NV,5
ISIC_0071026,NV,5
ISIC_0026243,NV,5
ISIC_0031978,NV,5
ISIC_0034179,NV,5
ISIC_0025857,NV,5
ISIC_0063613,NV,5
ISIC_0015957_downsampled,NV,5
ISIC_0071174,NV,5
ISIC_0013568_downsampled,NV,5
ISIC_0053641,NV,5
ISIC_0030348,NV,5
ISIC_0059711,NV,5
ISIC_0027430,NV,5
ISIC_0031680,NV,5
ISIC_0030410,NV,5
ISIC_0031773,NV,5
ISIC_0025514,NV,5
ISIC_0027587,NV,5
ISIC_0012109_downsampled,NV,5
ISIC_0058604,NV,5
ISIC_0031553,NV,5
ISIC_0055263,NV,5
ISIC_0024557,NV,5
ISIC_0029398,NV,5
ISIC_0031305,NV,5
ISIC_0057940,NV,5
ISIC_0072147,NV,5
ISIC_0025916,NV,5
ISIC_0027052,NV,5
ISIC_0061745,NV,5
ISIC_0009869,NV,5
ISIC_0025442,NV,5
ISIC_0033672,NV,5
ISIC_0010090,NV,5
ISIC_0030395,NV,5
ISIC_0031688,NV,5
ISIC_0032621,NV,5
ISIC_0031134,NV,5
ISIC_0059967,NV,5
ISIC_0069356,NV,5
ISIC_0034133,NV,5
ISIC_0033396,NV,5
ISIC_0024387,NV,5
ISIC_0014815_downsampled,NV,5
ISIC_0028786,NV,5
ISIC_0029883,NV,5
ISIC_0073146,NV,5
ISIC_0067723,NV,5
ISIC_0031813,NV,5
ISIC_0024363,NV,5
ISIC_0032172,NV,5
ISIC_0059454,NV,5
ISIC_0010264,NV,5
ISIC_0069050,NV,5
ISIC_0031751,NV,5
ISIC_0026928,NV,5
ISIC_0030293,NV,5
ISIC_0025065,NV,5
ISIC_0007156_downsampled,NV,5
ISIC_0029887,NV,5
ISIC_0026021,NV,5
ISIC_0012740_downsampled,NV,5
ISIC_0000433_downsampled,NV,5
ISIC_0065837,NV,5
ISIC_0031938,NV,5
ISIC_0028591,NV,5
ISIC_0024922,NV,5
ISIC_0031801,NV,5
ISIC_0068724,NV,5
ISIC_0028573,NV,5
ISIC_0029803,NV,5
ISIC_0062576,NV,5
ISIC_0015959_downsampled,NV,5
ISIC_0026685,NV,5
ISIC_0069691,NV,5
ISIC_0014699_downsampled,NV,5
ISIC_0063495,NV,5
ISIC_0010858,NV,5
ISIC_0027262,NV,5
ISIC_0031544,NV,5
ISIC_0032145,NV,5
ISIC_0054041,NV,5
ISIC_0024339,NV,5
ISIC_0032472,NV,5
ISIC_0060846,NV,5
ISIC_0024716,NV,5
ISIC_0013378_downsampled,NV,5
ISIC_0062894,NV,5
ISIC_0065931,NV,5
ISIC_0024469,NV,5
ISIC_0009975,NV,5
ISIC_0027449,NV,5
ISIC_0014664_downsampled,NV,5
ISIC_0027913,NV,5
ISIC_0065214,NV,5
ISIC_0061903,NV,5
ISIC_0025185,NV,5
ISIC_0015563_downsampled,NV,5
ISIC_0027221,NV,5
ISIC_0067922,NV,5
ISIC_0065768,NV,5
ISIC_0034213,NV,5
ISIC_0025890,NV,5
ISIC_0061966,NV,5
ISIC_0061590,NV,5
ISIC_0056960,NV,5
ISIC_0031525,NV,5
ISIC_0063173,NV,5
ISIC_0028199,NV,5
ISIC_0010254,NV,5
ISIC_0031715,NV,5
ISIC_0026667,NV,5
ISIC_0025966,NV,5
ISIC_0015937_downsampled,NV,5
ISIC_0030099,NV,5
ISIC_0063644,NV,5
ISIC_0024821,NV,5
ISIC_0070254,NV,5
ISIC_0069320,NV,5
ISIC_0029226,NV,5
ISIC_0000259,NV,5
ISIC_0066113,NV,5
ISIC_0012788_downsampled,NV,5
ISIC_0062701,NV,5
ISIC_0057321,NV,5
ISIC_0028808,NV,5
ISIC_0059208,NV,5
ISIC_0029577,NV,5
ISIC_0026966,NV,5
ISIC_0033222,NV,5
ISIC_0034271,NV,5
ISIC_0026106,NV,5
ISIC_0024476,NV,5
ISIC_0027368,NV,5
ISIC_0063176,NV,5
ISIC_0030853,NV,5
ISIC_0027539,NV,5
ISIC_0031105,NV,5
ISIC_0032011,NV,5
ISIC_0034054,NV,5
ISIC_0015291_downsampled,NV,5
ISIC_0010569,NV,5
ISIC_0025150,NV,5
ISIC_0014328_downsampled,NV,5
ISIC_0055698,NV,5
ISIC_0054184,NV,5
ISIC_0025347,NV,5
ISIC_0068532,NV,5
ISIC_0013275_downsampled,NV,5
ISIC_0061558,NV,5
ISIC_0053758,NV,5
ISIC_0014094_downsampled,NV,5
ISIC_0008294_downsampled,NV,5
ISIC_0024578,NV,5
ISIC_0013087_downsampled,NV,5
ISIC_0029229,NV,5
ISIC_0031260,NV,5
ISIC_0027867,NV,5
ISIC_0027097,NV,5
ISIC_0067165,NV,5
ISIC_0000478,NV,5
ISIC_0025408,NV,5
ISIC_0033297,NV,5
ISIC_0030248,NV,5
ISIC_0025070,NV,5
ISIC_0055987,NV,5
ISIC_0025017,NV,5
ISIC_0026581,NV,5
ISIC_0054696,NV,5
ISIC_0029784,NV,5
ISIC_0028602,NV,5
ISIC_0025959,NV,5
ISIC_0059112,NV,5
ISIC_0015150_downsampled,NV,5
ISIC_0059571,NV,5
ISIC_0064533,NV,5
ISIC_0061072,NV,5
ISIC_0033689,NV,5
ISIC_0030259,NV,5
ISIC_0011218,NV,5
ISIC_0032501,NV,5
ISIC_0027830,NV,5
ISIC_0031675,NV,5
ISIC_0064767,NV,5
ISIC_0055296,NV,5
ISIC_0026884,NV,5
ISIC_0012406_downsampled,NV,5
ISIC_0064382,NV,5
ISIC_0032819,NV,5
ISIC_0071200,NV,5
ISIC_0031669,NV,5
ISIC_0031574,NV,5
ISIC_0026077,NV,5
ISIC_0026403,NV,5
ISIC_0067321,NV,5
ISIC_0014693_downsampled,NV,5
ISIC_0014780_downsampled,NV,5
ISIC_0060111,NV,5
ISIC_0032554,NV,5
ISIC_0031962,NV,5
ISIC_0070617,NV,5
ISIC_0058353,NV,5
ISIC_0005564_downsampled,NV,5
ISIC_0026434,NV,5
ISIC_0030243,NV,5
ISIC_0033210,NV,5
ISIC_0064318,NV,5
ISIC_0031757,NV,5
ISIC_0065348,NV,5
ISIC_0026956,NV,5
ISIC_0060707,NV,5
ISIC_0032105,NV,5
ISIC_0055534,NV,5
ISIC_0012871_downsampled,NV,5
ISIC_0026733,NV,5
ISIC_0024341,NV,5
ISIC_0056349,NV,5
ISIC_0029274,NV,5
ISIC_0062422,NV,5
ISIC_0000263,NV,5
ISIC_0068329,NV,5
ISIC_0054871,NV,5
ISIC_0062470,NV,5
ISIC_0025961,NV,5
ISIC_0026421,NV,5
ISIC_0067682,NV,5
ISIC_0014286_downsampled,NV,5
ISIC_0067937,NV,5
ISIC_0026063,NV,5
ISIC_0027333,NV,5
ISIC_0000475,NV,5
ISIC_0016059_downsampled,NV,5
ISIC_0055358,NV,5
ISIC_0028193,NV,5
ISIC_0025629,NV,5
ISIC_0065473,NV,5
ISIC_0031921,NV,5
ISIC_0059552,NV,5
ISIC_0015125_downsampled,NV,5
ISIC_0026736,NV,5
ISIC_0032931,NV,5
ISIC_0031628,NV,5
ISIC_0065269,NV,5
ISIC_0054012,NV,5
ISIC_0028618,NV,5
ISIC_0010562,NV,5
ISIC_0033115,NV,5
ISIC_0024507,NV,5
ISIC_0070903,NV,5
ISIC_0071835,NV,5
ISIC_0024395,NV,5
ISIC_0032831,NV,5
ISIC_0062402,NV,5
ISIC_0012318_downsampled,NV,5
ISIC_0027448,NV,5
ISIC_0072133,NV,5
ISIC_0034232,NV,5
ISIC_0059266,NV,5
ISIC_0027408,NV,5
ISIC_0068531,NV,5
ISIC_0026114,NV,5
ISIC_0064691,NV,5
ISIC_0028935,NV,5
ISIC_0069150,NV,5
ISIC_0054955,NV,5
ISIC_0054943,NV,5
ISIC_0071895,NV,5
ISIC_0030837,NV,5
ISIC_0053811,NV,5
ISIC_0000038_downsampled,NV,5
ISIC_0026711,NV,5
ISIC_0025786,NV,5
ISIC_0026636,NV,5
ISIC_0025397,NV,5
ISIC_0033760,NV,5
ISIC_0054256,NV,5
ISIC_0031768,NV,5
ISIC_0059772,NV,5
ISIC_0026764,NV,5
ISIC_0056294,NV,5
ISIC_0010592,NV,5
ISIC_0063106,NV,5
ISIC_0031916,NV,5
ISIC_0025517,NV,5
ISIC_0030923,NV,5
ISIC_0073187,NV,5
ISIC_0031033,NV,5
ISIC_0031575,NV,5
ISIC_0029693,NV,5
ISIC_0027208,NV,5
ISIC_0066208,NV,5
ISIC_0012865_downsampled,NV,5
ISIC_0032560,NV,5
ISIC_0054418,NV,5
ISIC_0031160,NV,5
ISIC_0028800,NV,5
ISIC_0033800,NV,5
ISIC_0062537,NV,5
ISIC_0008025_downsampled,NV,5
ISIC_0012692_downsampled,NV,5
ISIC_0068091,NV,5
ISIC_0032370,NV,5
ISIC_0030337,NV,5
ISIC_0027356,NV,5
ISIC_0027396,NV,5
ISIC_0030547,NV,5
ISIC_0030550,NV,5
ISIC_0015037_downsampled,NV,5
ISIC_0027364,NV,5
ISIC_0033929,NV,5
ISIC_0025429,NV,5
ISIC_0029572,NV,5
ISIC_0027924,NV,5
ISIC_0064181,NV,5
ISIC_0064961,NV,5
ISIC_0027166,NV,5
ISIC_0031047,NV,5
ISIC_0034004,NV,5
ISIC_0031039,NV,5
ISIC_0027032,NV,5
ISIC_0026943,NV,5
ISIC_0054683,NV,5
ISIC_0027662,NV,5
ISIC_0058874,NV,5
ISIC_0026795,NV,5
ISIC_0025432,NV,5
ISIC_0010586,NV,5
ISIC_0031744,NV,5
ISIC_0029173,NV,5
ISIC_0054327,NV,5
ISIC_0013737_downsampled,NV,5
ISIC_0025077,NV,5
ISIC_0031454,NV,5
ISIC_0025428,NV,5
ISIC_0010261,NV,5
ISIC_0028409,NV,5
ISIC_0072249,NV,5
ISIC_0068439,NV,5
ISIC_0065841,NV,5
ISIC_0067457,NV,5
ISIC_0056129,NV,5
ISIC_0013181_downsampled,NV,5
ISIC_0025416,NV,5
ISIC_0025418,NV,5
ISIC_0032016,NV,5
ISIC_0029221,NV,5
ISIC_0058124,NV,5
ISIC_0024444,NV,5
ISIC_0026470,NV,5
ISIC_0026830,NV,5
ISIC_0056441,NV,5
ISIC_0066621,NV,5
ISIC_0032901,NV,5
ISIC_0026108,NV,5
ISIC_0057946,NV,5
ISIC_0028723,NV,5
ISIC_0030461,NV,5
ISIC_0033970,NV,5
ISIC_0054869,NV,5
ISIC_0025855,NV,5
ISIC_0053579,NV,5
ISIC_0054422,NV,5
ISIC_0028243,NV,5
ISIC_0030266,NV,5
ISIC_0031072,NV,5
ISIC_0026208,NV,5
ISIC_0032589,NV,5
ISIC_0027015,NV,5
ISIC_0011215,NV,5
ISIC_0065783,NV,5
ISIC_0062698,NV,5
ISIC_0025652,NV,5
ISIC_0016000_downsampled,NV,5
ISIC_0032293,NV,5
ISIC_0032419,NV,5
ISIC_0054398,NV,5
ISIC_0061796,NV,5
ISIC_0027264,NV,5
ISIC_0031856,NV,5
ISIC_0024558,NV,5
ISIC_0069067,NV,5
ISIC_0066926,NV,5
ISIC_0065461,NV,5
ISIC_0032748,NV,5
ISIC_0066982,NV,5
ISIC_0002488_downsampled,NV,5
ISIC_0026436,NV,5
ISIC_0061846,NV,5
ISIC_0054865,NV,5
ISIC_0067797,NV,5
ISIC_0054105,NV,5
ISIC_0067718,NV,5
ISIC_0028979,NV,5
ISIC_0029653,NV,5
ISIC_0029178,NV,5
ISIC_0026195,NV,5
ISIC_0059696,NV,5
ISIC_0072777,NV,5
ISIC_0024902,NV,5
ISIC_0025211,NV,5
ISIC_0068372,NV,5
ISIC_0028008,NV,5
ISIC_0064675,NV,5
ISIC_0033935,NV,5
ISIC_0030359,NV,5
ISIC_0064794,NV,5
ISIC_0015948_downsampled,NV,5
ISIC_0010204,NV,5
ISIC_0032191,NV,5
ISIC_0026673,NV,5
ISIC_0000403_downsampled,NV,5
ISIC_0032274,NV,5
ISIC_0024433,NV,5
ISIC_0070694,NV,5
ISIC_0029087,NV,5
ISIC_0008626_downsampled,NV,5
ISIC_0014716_downsampled,NV,5
ISIC_0033794,NV,5
ISIC_0028563,NV,5
ISIC_0061180,NV,5
ISIC_0067114,NV,5
ISIC_0025207,NV,5
ISIC_0028153,NV,5
ISIC_0028061,NV,5
ISIC_0010229,NV,5
ISIC_0026529,NV,5
ISIC_0072781,NV,5
ISIC_0029109,NV,5
ISIC_0029684,NV,5
ISIC_0065873,NV,5
ISIC_0014299_downsampled,NV,5
ISIC_0028170,NV,5
ISIC_0032252,NV,5
ISIC_0031867,NV,5
ISIC_0026128,NV,5
ISIC_0004168_downsampled,NV,5
ISIC_0027848,NV,5
ISIC_0063832,NV,5
ISIC_0057600,NV,5
ISIC_0026184,NV,5
ISIC_0060435,NV,5
ISIC_0029750,NV,5
ISIC_0025595,NV,5
ISIC_0058980,NV,5
ISIC_0011363,NV,5
ISIC_0068500,NV,5
ISIC_0064173,NV,5
ISIC_0031167,NV,5
ISIC_0026143,NV,5
ISIC_0029162,NV,5
ISIC_0028470,NV,5
ISIC_0033823,NV,5
ISIC_0059913,NV,5
ISIC_0013553_downsampled,NV,5
ISIC_0010192,NV,5
ISIC_0059587,NV,5
ISIC_0032213,NV,5
ISIC_0059010,NV,5
ISIC_0067573,NV,5
ISIC_0027122,NV,5
ISIC_0025200,NV,5
ISIC_0058531,NV,5
ISIC_0000226,NV,5
ISIC_0027074,NV,5
ISIC_0027019,NV,5
ISIC_0033604,NV,5
ISIC_0059962,NV,5
ISIC_0026151,NV,5
ISIC_0027959,NV,5
ISIC_0011385,NV,5
ISIC_0010490,NV,5
ISIC_0032381,NV,5
ISIC_0032896,NV,5
ISIC_0011211,NV,5
ISIC_0068595,NV,5
ISIC_0033541,NV,5
ISIC_0030120,NV,5
ISIC_0014989_downsampled,NV,5
ISIC_0032754,NV,5
ISIC_0063326,NV,5
ISIC_0067390,NV,5
ISIC_0024921,NV,5
ISIC_0026906,NV,5
ISIC_0055239,NV,5
ISIC_0027823,NV,5
ISIC_0028806,NV,5
ISIC_0027733,NV,5
ISIC_0009974,NV,5
ISIC_0062319,NV,5
ISIC_0030968,NV,5
ISIC_0024527,NV,5
ISIC_0067661,NV,5
ISIC_0058429,NV,5
ISIC_0067925,NV,5
ISIC_0028012,NV,5
ISIC_0027389,NV,5
ISIC_0063184,NV,5
ISIC_0032446,NV,5
ISIC_0030368,NV,5
ISIC_0027935,NV,5
ISIC_0010020,NV,5
ISIC_0033782,NV,5
ISIC_0034191,NV,5
ISIC_0062822,NV,5
ISIC_0029321,NV,5
ISIC_0028391,NV,5
ISIC_0013070_downsampled,NV,5
ISIC_0028869,NV,5
ISIC_0071004,NV,5
ISIC_0067344,NV,5
ISIC_0010553,NV,5
ISIC_0063705,NV,5
ISIC_0025815,NV,5
ISIC_0025460,NV,5
ISIC_0054925,NV,5
ISIC_0064124,NV,5
ISIC_0034069,NV,5
ISIC_0065937,NV,5
ISIC_0067801,NV,5
ISIC_0032995,NV,5
ISIC_0061037,NV,5
ISIC_0029694,NV,5
ISIC_0024320,NV,5
ISIC_0026326,NV,5
ISIC_0026592,NV,5
ISIC_0032945,NV,5
ISIC_0033888,NV,5
ISIC_0061758,NV,5
ISIC_0025061,NV,5
ISIC_0062718,NV,5
ISIC_0064852,NV,5
ISIC_0063744,NV,5
ISIC_0028726,NV,5
ISIC_0028402,NV,5
ISIC_0024460,NV,5
ISIC_0032001,NV,5
ISIC_0070834,NV,5
ISIC_0069542,NV,5
ISIC_0063962,NV,5
ISIC_0067356,NV,5
ISIC_0026036,NV,5
ISIC_0030184,NV,5
ISIC_0027445,NV,5
ISIC_0015208_downsampled,NV,5
ISIC_0068939,NV,5
ISIC_0033726,NV,5
ISIC_0058221,NV,5
ISIC_0012941_downsampled,NV,5
ISIC_0062193,NV,5
ISIC_0025962,NV,5
ISIC_0027925,NV,5
ISIC_0063251,NV,5
ISIC_0010585,NV,5
ISIC_0028005,NV,5
ISIC_0029219,NV,5
ISIC_0033548,NV,5
ISIC_0068389,NV,5
ISIC_0029855,NV,5
ISIC_0002879_downsampled,NV,5
ISIC_0055139,NV,5
ISIC_0027945,NV,5
ISIC_0058444,NV,5
ISIC_0064908,NV,5
ISIC_0033714,NV,5
ISIC_0031397,NV,5
ISIC_0072749,NV,5
ISIC_0026734,NV,5
ISIC_0024502,NV,5
ISIC_0026054,NV,5
ISIC_0063848,NV,5
ISIC_0024423,NV,5
ISIC_0014502_downsampled,NV,5
ISIC_0029246,NV,5
ISIC_0070600,NV,5
ISIC_0025769,NV,5
ISIC_0061126,NV,5
ISIC_0063516,NV,5
ISIC_0010168,NV,5
ISIC_0034164,NV,5
ISIC_0063924,NV,5
ISIC_0031110,NV,5
ISIC_0073150,NV,5
ISIC_0031422,NV,5
ISIC_0027137,NV,5
ISIC_0068927,NV,5
ISIC_0053729,NV,5
ISIC_0026082,NV,5
ISIC_0033692,NV,5
ISIC_0031627,NV,5
ISIC_0032824,NV,5
ISIC_0031644,NV,5
ISIC_0057138,NV,5
ISIC_0031657,NV,5
ISIC_0030686,NV,5
ISIC_0029128,NV,5
ISIC_0025574,NV,5
ISIC_0029936,NV,5
ISIC_0015510_downsampled,NV,5
ISIC_0000253,NV,5
ISIC_0033018,NV,5
ISIC_0033149,NV,5
ISIC_0057372,NV,5
ISIC_0033815,NV,5
ISIC_0056458,NV,5
ISIC_0027012,NV,5
ISIC_0000072,NV,5
ISIC_0034060,NV,5
ISIC_0058295,NV,5
ISIC_0054245,NV,5
ISIC_0032465,NV,5
ISIC_0025970,NV,5
ISIC_0069634,NV,5
ISIC_0025670,NV,5
ISIC_0070722,NV,5
ISIC_0030866,NV,5
ISIC_0069862,NV,5
ISIC_0055013,NV,5
ISIC_0066439,NV,5
ISIC_0028345,NV,5
ISIC_0028614,NV,5
ISIC_0053760,NV,5
ISIC_0071855,NV,5
ISIC_0030506,NV,5
ISIC_0061296,NV,5
ISIC_0010481,NV,5
ISIC_0031353,NV,5
ISIC_0000336,NV,5
ISIC_0030151,NV,5
ISIC_0032090,NV,5
ISIC_0033892,NV,5
ISIC_0010590,NV,5
ISIC_0028159,NV,5
ISIC_0025609,NV,5
ISIC_0054406,NV,5
ISIC_0034029,NV,5
ISIC_0030546,NV,5
ISIC_0027259,NV,5
ISIC_0058248,NV,5
ISIC_0063782,NV,5
ISIC_0033996,NV,5
ISIC_0031775,NV,5
ISIC_0024808,NV,5
ISIC_0030937,NV,5
ISIC_0025972,NV,5
ISIC_0000317,NV,5
ISIC_0034268,NV,5
ISIC_0029322,NV,5
ISIC_0012211_downsampled,NV,5
ISIC_0068806,NV,5
ISIC_0031423,NV,5
ISIC_0055370,NV,5
ISIC_0032627,NV,5
ISIC_0032322,NV,5
ISIC_0054891,NV,5
ISIC_0030398,NV,5
ISIC_0026926,NV,5
ISIC_0058110,NV,5
ISIC_0024822,NV,5
ISIC_0069619,NV,5
ISIC_0055470,NV,5
ISIC_0026809,NV,5
ISIC_0072902,NV,5
ISIC_0025400,NV,5
ISIC_0029160,NV,5
ISIC_0030326,NV,5
ISIC_0013971_downsampled,NV,5
ISIC_0072998,NV,5
ISIC_0064637,NV,5
ISIC_0071989,NV,5
ISIC_0013792_downsampled,NV,5
ISIC_0001186_downsampled,NV,5
ISIC_0027050,NV,5
ISIC_0064698,NV,5
ISIC_0007760_downsampled,NV,5
ISIC_0000431_downsampled,NV,5
ISIC_0013946_downsampled,NV,5
ISIC_0066405,NV,5
ISIC_0015347_downsampled,NV,5
ISIC_0014948_downsampled,NV,5
ISIC_0073072,NV,5
ISIC_0057928,NV,5
ISIC_0030888,NV,5
ISIC_0026655,NV,5
ISIC_0032986,NV,5
ISIC_0027638,NV,5
ISIC_0031877,NV,5
ISIC_0053574,NV,5
ISIC_0054856,NV,5
ISIC_0025003,NV,5
ISIC_0012699_downsampled,NV,5
ISIC_0031919,NV,5
ISIC_0064387,NV,5
ISIC_0027457,NV,5
ISIC_0069035,NV,5
ISIC_0015638_downsampled,NV,5
ISIC_0067691,NV,5
ISIC_0027701,NV,5
ISIC_0025236,NV,5
ISIC_0031829,NV,5
ISIC_0026715,NV,5
ISIC_0029788,NV,5
ISIC_0015998_downsampled,NV,5
ISIC_0031004,NV,5
ISIC_0000037_downsampled,NV,5
ISIC_0025482,NV,5
ISIC_0030814,NV,5
ISIC_0014958_downsampled,NV,5
ISIC_0071848,NV,5
ISIC_0061681,NV,5
ISIC_0015988_downsampled,NV,5
ISIC_0053584,NV,5
ISIC_0026582,NV,5
ISIC_0024309,NV,5
ISIC_0030384,NV,5
ISIC_0030028,NV,5
ISIC_0026374,NV,5
ISIC_0026172,NV,5
ISIC_0032266,NV,5
ISIC_0000246,NV,5
ISIC_0060552,NV,5
ISIC_0034072,NV,5
ISIC_0066862,NV,5
ISIC_0030257,NV,5
ISIC_0054480,NV,5
ISIC_0073245,NV,5
ISIC_0028074,NV,5
ISIC_0000012,NV,5
ISIC_0063455,NV,5
ISIC_0031637,NV,5
ISIC_0026122,NV,5
ISIC_0058035,NV,5
ISIC_0031192,NV,5
ISIC_0069896,NV,5
ISIC_0029287,NV,5
ISIC_0024686,NV,5
ISIC_0034245,NV,5
ISIC_0031415,NV,5
ISIC_0000109_downsampled,NV,5
ISIC_0055277,NV,5
ISIC_0032590,NV,5
ISIC_0028368,NV,5
ISIC_0029511,NV,5
ISIC_0057857,NV,5
ISIC_0029171,NV,5
ISIC_0033015,NV,5
ISIC_0064085,NV,5
ISIC_0030115,NV,5
ISIC_0053544,NV,5
ISIC_0054996,NV,5
ISIC_0031416,NV,5
ISIC_0015962_downsampled,NV,5
ISIC_0072333,NV,5
ISIC_0060455,NV,5
ISIC_0055726,NV,5
ISIC_0056110,NV,5
ISIC_0065592,NV,5
ISIC_0055935,NV,5
ISIC_0010362,NV,5
ISIC_0031264,NV,5
ISIC_0054027,NV,5
ISIC_0032115,NV,5
ISIC_0026126,NV,5
ISIC_0072446,NV,5
ISIC_0056029,NV,5
ISIC_0067447,NV,5
ISIC_0026676,NV,5
ISIC_0031256,NV,5
ISIC_0025889,NV,5
ISIC_0071554,NV,5
ISIC_0060848,NV,5
ISIC_0012221_downsampled,NV,5
ISIC_0069471,NV,5
ISIC_0024656,NV,5
ISIC_0032438,NV,5
ISIC_0033291,NV,5
ISIC_0000216,NV,5
ISIC_0062056,NV,5
ISIC_0027709,NV,5
ISIC_0053634,NV,5
ISIC_0058198,NV,5
ISIC_0033187,NV,5
ISIC_0072115,NV,5
ISIC_0000371,NV,5
ISIC_0025060,NV,5
ISIC_0069157,NV,5
ISIC_0013410_downsampled,NV,5
ISIC_0014822_downsampled,NV,5
ISIC_0030799,NV,5
ISIC_0030919,NV,5
ISIC_0027031,NV,5
ISIC_0057722,NV,5
ISIC_0030467,NV,5
ISIC_0068470,NV,5
ISIC_0031238,NV,5
ISIC_0069963,NV,5
ISIC_0072412,NV,5
ISIC_0063262,NV,5
ISIC_0063440,NV,5
ISIC_0033837,NV,5
ISIC_0008116_downsampled,NV,5
ISIC_0027415,NV,5
ISIC_0026951,NV,5
ISIC_0069955,NV,5
ISIC_0030530,NV,5
ISIC_0026998,NV,5
ISIC_0055860,NV,5
ISIC_0058215,NV,5
ISIC_0028924,NV,5
ISIC_0067290,NV,5
ISIC_0060646,NV,5
ISIC_0070884,NV,5
ISIC_0010346,NV,5
ISIC_0032899,NV,5
ISIC_0031340,NV,5
ISIC_0058886,NV,5
ISIC_0029282,NV,5
ISIC_0061852,NV,5
ISIC_0059539,NV,5
ISIC_0014829_downsampled,NV,5
ISIC_0032910,NV,5
ISIC_0065370,NV,5
ISIC_0030153,NV,5
ISIC_0055608,NV,5
ISIC_0025253,NV,5
ISIC_0012660_downsampled,NV,5
ISIC_0029095,NV,5
ISIC_0028793,NV,5
ISIC_0030351,NV,5
ISIC_0064932,NV,5
ISIC_0057713,NV,5
ISIC_0065184,NV,5
ISIC_0067040,NV,5
ISIC_0034190,NV,5
ISIC_0071121,NV,5
ISIC_0028010,NV,5
ISIC_0033380,NV,5
ISIC_0010180,NV,5
ISIC_0029853,NV,5
ISIC_0033859,NV,5
ISIC_0025787,NV,5
ISIC_0025028,NV,5
ISIC_0028398,NV,5
ISIC_0029237,NV,5
ISIC_0009583_downsampled,NV,5
ISIC_0026659,NV,5
ISIC_0067108,NV,5
ISIC_0032954,NV,5
ISIC_0029589,NV,5
ISIC_0026111,NV,5
ISIC_0026382,NV,5
ISIC_0028021,NV,5
ISIC_0025021,NV,5
ISIC_0000319,NV,5
ISIC_0069349,NV,5
ISIC_0013830_downsampled,NV,5
ISIC_0066617,NV,5
ISIC_0032440,NV,5
ISIC_0024777,NV,5
ISIC_0027752,NV,5
ISIC_0031388,NV,5
ISIC_0025566,NV,5
ISIC_0066580,NV,5
ISIC_0054909,NV,5
ISIC_0062548,NV,5
ISIC_0028528,NV,5
ISIC_0034225,NV,5
ISIC_0027010,NV,5
ISIC_0024638,NV,5
ISIC_0068983,NV,5
ISIC_0066151,NV,5
ISIC_0029355,NV,5
ISIC_0033836,NV,5
ISIC_0013356_downsampled,NV,5
ISIC_0034073,NV,5
ISIC_0027296,NV,5
ISIC_0054298,NV,5
ISIC_0012970_downsampled,NV,5
ISIC_0032752,NV,5
ISIC_0055941,NV,5
ISIC_0062909,NV,5
ISIC_0025073,NV,5
ISIC_0009948,NV,5
ISIC_0028027,NV,5
ISIC_0010337,NV,5
ISIC_0015419_downsampled,NV,5
ISIC_0030425,NV,5
ISIC_0000179_downsampled,NV,5
ISIC_0069141,NV,5
ISIC_0073080,NV,5
ISIC_0031032,NV,5
ISIC_0072007,NV,5
ISIC_0064709,NV,5
ISIC_0028752,NV,5
ISIC_0033155,NV,5
ISIC_0026583,NV,5
ISIC_0058042,NV,5
ISIC_0013424_downsampled,NV,5
ISIC_0053694,NV,5
ISIC_0027538,NV,5
ISIC_0026413,NV,5
ISIC_0033282,NV,5
ISIC_0054509,NV,5
ISIC_0059365,NV,5
ISIC_0025171,NV,5
ISIC_0010351,NV,5
ISIC_0063880,NV,5
ISIC_0025981,NV,5
ISIC_0069121,NV,5
ISIC_0067751,NV,5
ISIC_0070806,NV,5
ISIC_0025613,NV,5
ISIC_0026320,NV,5
ISIC_0058350,NV,5
ISIC_0024986,NV,5
ISIC_0030108,NV,5
ISIC_0067773,NV,5
ISIC_0031788,NV,5
ISIC_0030090,NV,5
ISIC_0009880,NV,5
ISIC_0028112,NV,5
ISIC_0053564,NV,5
ISIC_0066687,NV,5
ISIC_0029447,NV,5
ISIC_0069750,NV,5
ISIC_0025227,NV,5
ISIC_0055711,NV,5
ISIC_0031117,NV,5
ISIC_0031487,NV,5
ISIC_0024488,NV,5
ISIC_0058830,NV,5
ISIC_0033600,NV,5
ISIC_0030371,NV,5
ISIC_0015023_downsampled,NV,5
ISIC_0029774,NV,5
ISIC_0032126,NV,5
ISIC_0032407,NV,5
ISIC_0030406,NV,5
ISIC_0010367,NV,5
ISIC_0032341,NV,5
ISIC_0013480_downsampled,NV,5
ISIC_0029378,NV,5
ISIC_0026665,NV,5
ISIC_0028145,NV,5
ISIC_0030738,NV,5
ISIC_0002948_downsampled,NV,5
ISIC_0000365,NV,5
ISIC_0028025,NV,5
ISIC_0070941,NV,5
ISIC_0058656,NV,5
ISIC_0027564,NV,5
ISIC_0031510,NV,5
ISIC_0055880,NV,5
ISIC_0029894,NV,5
ISIC_0031713,NV,5
ISIC_0009965,NV,5
ISIC_0030894,NV,5
ISIC_0032351,NV,5
ISIC_0027372,NV,5
ISIC_0072690,NV,5
ISIC_0027824,NV,5
ISIC_0009988,NV,5
ISIC_0013193_downsampled,NV,5
ISIC_0060246,NV,5
ISIC_0029364,NV,5
ISIC_0013244_downsampled,NV,5
